,dia,horario,transacao,item,valor
29/12/2016 14:35:50,quinta,14:35:50,3968,Bread,2.0
29/12/2016 14:43:45,quinta,14:43:45,3969,Coffee,1.5
29/12/2016 14:43:45,quinta,14:43:45,3969,Coffee,1.5
29/12/2016 14:43:45,quinta,14:43:45,3969,Cake,4.0
29/12/2016 14:43:45,quinta,14:43:45,3969,Frittata,6.0
29/12/2016 14:44:15,quinta,14:44:15,3970,Jammie Dodgers,1.4
29/12/2016 14:46:12,quinta,14:46:12,3971,Bread,2.0
29/12/2016 14:46:12,quinta,14:46:12,3971,Coffee,1.5
29/12/2016 14:46:12,quinta,14:46:12,3971,Cake,4.0
29/12/2016 14:50:47,quinta,14:50:47,3972,Bread,2.0
29/12/2016 14:50:47,quinta,14:50:47,3972,Coffee,1.5
29/12/2016 14:50:47,quinta,14:50:47,3972,Cake,4.0
29/12/2016 15:12:53,quinta,15:12:53,3974,Jam,2.0
29/12/2016 15:35:06,quinta,15:35:06,3975,Bread,2.0
29/12/2016 15:35:06,quinta,15:35:06,3975,Coffee,1.5
29/12/2016 15:36:06,quinta,15:36:06,3976,Coffee,1.5
29/12/2016 15:36:06,quinta,15:36:06,3976,Hot chocolate,2.5
29/12/2016 15:36:06,quinta,15:36:06,3976,Toast,3.7
29/12/2016 15:52:19,quinta,15:52:19,3977,Coffee,1.5
29/12/2016 16:06:52,quinta,16:06:52,3978,Coffee,1.5
29/12/2016 16:10:30,quinta,16:10:30,3979,Hot chocolate,2.5
29/12/2016 16:10:30,quinta,16:10:30,3979,Bread,2.0
29/12/2016 16:18:16,quinta,16:18:16,3980,Bread,2.0
29/12/2016 16:18:16,quinta,16:18:16,3980,Coffee,1.5
29/12/2016 16:51:51,quinta,16:51:51,3981,Bread,2.0
29/12/2016 16:51:51,quinta,16:51:51,3981,Hot chocolate,2.5
29/12/2016 16:51:51,quinta,16:51:51,3981,Cake,4.0
29/12/2016 17:13:37,quinta,17:13:37,3982,Hot chocolate,2.5
29/12/2016 17:13:37,quinta,17:13:37,3982,Coffee,1.5
29/12/2016 17:13:37,quinta,17:13:37,3982,Cookies,1.5
29/12/2016 17:13:37,quinta,17:13:37,3982,Medialuna,3.0
29/12/2016 17:13:37,quinta,17:13:37,3982,Cookies,1.5
30/12/2016 09:26:49,sexta,09:26:49,3983,Hot chocolate,2.5
30/12/2016 09:26:49,sexta,09:26:49,3983,Medialuna,3.0
30/12/2016 09:26:49,sexta,09:26:49,3983,Pastry,3.0
30/12/2016 10:14:27,sexta,10:14:27,3984,Bread,2.0
30/12/2016 10:14:27,sexta,10:14:27,3984,Bread,2.0
30/12/2016 10:17:19,sexta,10:17:19,3985,Coffee,1.5
30/12/2016 10:17:19,sexta,10:17:19,3985,Juice,3.75
30/12/2016 10:17:19,sexta,10:17:19,3985,Cake,4.0
30/12/2016 10:17:19,sexta,10:17:19,3985,Vegan mincepie,4.8
30/12/2016 10:23:25,sexta,10:23:25,3986,Medialuna,3.0
30/12/2016 10:23:25,sexta,10:23:25,3986,Coffee,1.5
30/12/2016 10:45:12,sexta,10:45:12,3987,Muesli,3.5
30/12/2016 11:03:13,sexta,11:03:13,3988,Bread,2.0
30/12/2016 11:03:13,sexta,11:03:13,3988,Coffee,1.5
30/12/2016 11:03:13,sexta,11:03:13,3988,Frittata,6.0
30/12/2016 11:03:13,sexta,11:03:13,3988,Farm House,2.0
30/12/2016 11:04:59,sexta,11:04:59,3989,Bread,2.0
30/12/2016 11:07:37,sexta,11:07:37,3990,Coffee,1.5
30/12/2016 11:07:37,sexta,11:07:37,3990,Muesli,3.5
30/12/2016 11:08:40,sexta,11:08:40,3991,Tea,1.5
30/12/2016 11:33:31,sexta,11:33:31,3992,Bread,2.0
30/12/2016 11:33:31,sexta,11:33:31,3992,Sandwich,6.0
30/12/2016 11:33:31,sexta,11:33:31,3992,Pastry,3.0
30/12/2016 11:33:31,sexta,11:33:31,3992,Bread,2.0
30/12/2016 11:44:23,sexta,11:44:23,3993,Sandwich,6.0
30/12/2016 11:44:23,sexta,11:44:23,3993,Hot chocolate,2.5
30/12/2016 11:45:21,sexta,11:45:21,3994,Coffee,1.5
30/12/2016 11:45:21,sexta,11:45:21,3994,Tea,1.5
30/12/2016 11:45:21,sexta,11:45:21,3994,Toast,3.7
30/12/2016 11:48:40,sexta,11:48:40,3995,Sandwich,6.0
30/12/2016 11:48:40,sexta,11:48:40,3995,Tea,1.5
30/12/2016 11:48:40,sexta,11:48:40,3995,Coffee,1.5
30/12/2016 12:01:24,sexta,12:01:24,3996,Hot chocolate,2.5
30/12/2016 12:01:24,sexta,12:01:24,3996,Coffee,1.5
30/12/2016 12:01:24,sexta,12:01:24,3996,Lemon and coconut,4.2
30/12/2016 12:05:27,sexta,12:05:27,3997,Bread,2.0
30/12/2016 12:05:27,sexta,12:05:27,3997,Coffee,1.5
30/12/2016 12:14:34,sexta,12:14:34,3998,Coffee,1.5
30/12/2016 12:14:34,sexta,12:14:34,3998,Cake,4.0
30/12/2016 12:28:45,sexta,12:28:45,3999,Medialuna,3.0
30/12/2016 12:28:45,sexta,12:28:45,3999,The Nomad,5.4
30/12/2016 12:28:45,sexta,12:28:45,3999,Bread,2.0
30/12/2016 12:31:02,sexta,12:31:02,4000,Coffee,1.5
30/12/2016 12:31:19,sexta,12:31:19,4001,Coffee,1.5
30/12/2016 12:32:21,sexta,12:32:21,4002,Hot chocolate,2.5
30/12/2016 12:32:21,sexta,12:32:21,4002,Hot chocolate,2.5
30/12/2016 13:08:08,sexta,13:08:08,4003,Farm House,2.0
30/12/2016 13:12:02,sexta,13:12:02,4004,Sandwich,6.0
30/12/2016 13:12:02,sexta,13:12:02,4004,Tea,1.5
30/12/2016 13:18:40,sexta,13:18:40,4005,Bread,2.0
30/12/2016 13:24:23,sexta,13:24:23,4006,Coffee,1.5
30/12/2016 13:24:23,sexta,13:24:23,4006,Smoothies,5.0
30/12/2016 13:24:23,sexta,13:24:23,4006,Frittata,6.0
30/12/2016 13:27:46,sexta,13:27:46,4007,Coffee,1.5
30/12/2016 13:28:58,sexta,13:28:58,4008,Bread,2.0
30/12/2016 13:28:58,sexta,13:28:58,4008,Pastry,3.0
30/12/2016 13:28:58,sexta,13:28:58,4008,Bread,2.0
30/12/2016 13:34:04,sexta,13:34:04,4009,Coffee,1.5
30/12/2016 13:34:04,sexta,13:34:04,4009,Toast,3.7
30/12/2016 13:34:04,sexta,13:34:04,4009,Bread,2.0
30/12/2016 13:41:31,sexta,13:41:31,4010,Coffee,1.5
30/12/2016 13:43:23,sexta,13:43:23,4011,Coffee,1.5
30/12/2016 13:43:23,sexta,13:43:23,4011,Jammie Dodgers,1.4
30/12/2016 13:43:23,sexta,13:43:23,4011,Bread,2.0
30/12/2016 13:45:32,sexta,13:45:32,4012,Coke,1.25
30/12/2016 13:45:32,sexta,13:45:32,4012,Sandwich,6.0
30/12/2016 13:46:43,sexta,13:46:43,4013,Medialuna,3.0
30/12/2016 13:57:54,sexta,13:57:54,4014,Coffee,1.5
30/12/2016 13:59:58,sexta,13:59:58,4015,Medialuna,3.0
30/12/2016 14:09:39,sexta,14:09:39,4016,Sandwich,6.0
30/12/2016 14:09:39,sexta,14:09:39,4016,Bread,2.0
30/12/2016 14:09:39,sexta,14:09:39,4016,Tea,1.5
30/12/2016 14:09:39,sexta,14:09:39,4016,Cake,4.0
30/12/2016 14:17:42,sexta,14:17:42,4017,Hot chocolate,2.5
30/12/2016 14:19:57,sexta,14:19:57,4018,Coffee,1.5
30/12/2016 14:19:57,sexta,14:19:57,4018,Frittata,6.0
30/12/2016 14:25:36,sexta,14:25:36,4019,Tea,1.5
30/12/2016 14:31:28,sexta,14:31:28,4020,Bread,2.0
30/12/2016 14:31:28,sexta,14:31:28,4020,Tea,1.5
30/12/2016 14:59:17,sexta,14:59:17,4022,Coffee,1.5
30/12/2016 14:59:17,sexta,14:59:17,4022,Jammie Dodgers,1.4
30/12/2016 15:07:17,sexta,15:07:17,4023,Bread,2.0
30/12/2016 15:07:17,sexta,15:07:17,4023,Coffee,1.5
30/12/2016 15:07:17,sexta,15:07:17,4023,Coffee,1.5
30/12/2016 15:09:05,sexta,15:09:05,4024,Coffee,1.5
30/12/2016 15:09:05,sexta,15:09:05,4024,Coffee,1.5
30/12/2016 15:09:05,sexta,15:09:05,4024,Jammie Dodgers,1.4
30/12/2016 15:09:05,sexta,15:09:05,4024,Bread,2.0
30/12/2016 15:16:55,sexta,15:16:55,4025,Coffee,1.5
30/12/2016 15:16:55,sexta,15:16:55,4025,Coffee,1.5
30/12/2016 15:16:55,sexta,15:16:55,4025,Bread,2.0
30/12/2016 15:19:59,sexta,15:19:59,4026,Coffee,1.5
30/12/2016 15:19:59,sexta,15:19:59,4026,Hot chocolate,2.5
30/12/2016 15:19:59,sexta,15:19:59,4026,Jammie Dodgers,1.4
30/12/2016 15:19:59,sexta,15:19:59,4026,Vegan mincepie,4.8
30/12/2016 15:19:59,sexta,15:19:59,4026,Cake,4.0
30/12/2016 15:37:47,sexta,15:37:47,4027,Coffee,1.5
30/12/2016 15:37:47,sexta,15:37:47,4027,Cookies,1.5
30/12/2016 15:44:10,sexta,15:44:10,4028,Coffee,1.5
30/12/2016 15:44:10,sexta,15:44:10,4028,Tea,1.5
30/12/2016 15:44:10,sexta,15:44:10,4028,Bread,2.0
30/12/2016 15:57:24,sexta,15:57:24,4029,Coffee,1.5
30/12/2016 16:25:46,sexta,16:25:46,4030,Bread,2.0
30/12/2016 16:33:33,sexta,16:33:33,4031,Bread,2.0
30/12/2016 16:33:33,sexta,16:33:33,4031,Bread,2.0
30/12/2016 16:37:34,sexta,16:37:34,4032,Tea,1.5
31/12/2016 08:54:35,sabado,08:54:35,4033,Bread,2.0
31/12/2016 09:58:08,sabado,09:58:08,4034,Bread,2.0
31/12/2016 09:58:08,sabado,09:58:08,4034,Coffee,1.5
31/12/2016 10:00:05,sabado,10:00:05,4035,Bread,2.0
31/12/2016 10:00:05,sabado,10:00:05,4035,Jammie Dodgers,1.4
31/12/2016 10:00:05,sabado,10:00:05,4035,Hot chocolate,2.5
31/12/2016 10:00:05,sabado,10:00:05,4035,Bread,2.0
31/12/2016 10:00:05,sabado,10:00:05,4035,Bread,2.0
31/12/2016 10:15:45,sabado,10:15:45,4036,Bread,2.0
31/12/2016 10:15:45,sabado,10:15:45,4036,Bread,2.0
31/12/2016 10:17:20,sabado,10:17:20,4037,Coffee,1.5
31/12/2016 10:21:34,sabado,10:21:34,4038,Pastry,3.0
31/12/2016 10:26:37,sabado,10:26:37,4039,Tea,1.5
31/12/2016 10:27:52,sabado,10:27:52,4040,Bread,2.0
31/12/2016 10:27:52,sabado,10:27:52,4040,Coffee,1.5
31/12/2016 10:27:52,sabado,10:27:52,4040,Coffee,1.5
31/12/2016 10:27:52,sabado,10:27:52,4040,Cookies,1.5
31/12/2016 10:41:29,sabado,10:41:29,4041,Bread,2.0
31/12/2016 10:45:03,sabado,10:45:03,4042,Coffee,1.5
31/12/2016 10:45:03,sabado,10:45:03,4042,Vegan mincepie,4.8
31/12/2016 11:11:27,sabado,11:11:27,4043,Tea,1.5
31/12/2016 11:13:00,sabado,11:13:00,4044,Coffee,1.5
31/12/2016 11:20:57,sabado,11:20:57,4045,Bread,2.0
31/12/2016 11:20:57,sabado,11:20:57,4045,Medialuna,3.0
31/12/2016 11:23:44,sabado,11:23:44,4046,Farm House,2.0
31/12/2016 11:29:31,sabado,11:29:31,4047,Coffee,1.5
31/12/2016 11:29:31,sabado,11:29:31,4047,Hot chocolate,2.5
31/12/2016 11:29:31,sabado,11:29:31,4047,Vegan mincepie,4.8
31/12/2016 11:29:31,sabado,11:29:31,4047,Jammie Dodgers,1.4
31/12/2016 11:38:58,sabado,11:38:58,4048,Coffee,1.5
31/12/2016 11:38:58,sabado,11:38:58,4048,Coffee,1.5
31/12/2016 11:43:54,sabado,11:43:54,4049,Coffee,1.5
31/12/2016 11:53:18,sabado,11:53:18,4050,Bread,2.0
31/12/2016 11:53:18,sabado,11:53:18,4050,Medialuna,3.0
31/12/2016 11:54:43,sabado,11:54:43,4051,Bread,2.0
31/12/2016 12:03:41,sabado,12:03:41,4052,Bread,2.0
31/12/2016 12:05:39,sabado,12:05:39,4053,Bread,2.0
31/12/2016 12:05:39,sabado,12:05:39,4053,Coffee,1.5
31/12/2016 12:07:18,sabado,12:07:18,4054,Bread,2.0
31/12/2016 12:07:18,sabado,12:07:18,4054,Farm House,2.0
31/12/2016 12:12:32,sabado,12:12:32,4055,Coffee,1.5
31/12/2016 12:14:49,sabado,12:14:49,4056,Coffee,1.5
31/12/2016 12:24:30,sabado,12:24:30,4057,Bread,2.0
31/12/2016 12:24:30,sabado,12:24:30,4057,Tea,1.5
31/12/2016 12:24:30,sabado,12:24:30,4057,Frittata,6.0
31/12/2016 12:25:40,sabado,12:25:40,4058,Farm House,2.0
31/12/2016 12:32:38,sabado,12:32:38,4059,Farm House,2.0
31/12/2016 12:32:38,sabado,12:32:38,4059,Pastry,3.0
31/12/2016 12:36:16,sabado,12:36:16,4060,Coffee,1.5
31/12/2016 12:41:00,sabado,12:41:00,4061,Bread,2.0
31/12/2016 13:06:39,sabado,13:06:39,4062,Coffee,1.5
31/12/2016 13:06:39,sabado,13:06:39,4062,Hot chocolate,2.5
31/12/2016 13:06:39,sabado,13:06:39,4062,Cake,4.0
31/12/2016 13:07:12,sabado,13:07:12,4063,Scandinavian,3.0
31/12/2016 13:13:33,sabado,13:13:33,4064,Coffee,1.5
31/12/2016 13:13:33,sabado,13:13:33,4064,Hot chocolate,2.5
31/12/2016 13:13:33,sabado,13:13:33,4064,Cake,4.0
31/12/2016 13:13:33,sabado,13:13:33,4064,Jammie Dodgers,1.4
31/12/2016 13:13:33,sabado,13:13:33,4064,Bread,2.0
31/12/2016 13:13:33,sabado,13:13:33,4064,Pastry,3.0
31/12/2016 13:15:38,sabado,13:15:38,4065,Coffee,1.5
31/12/2016 13:15:38,sabado,13:15:38,4065,Coffee,1.5
31/12/2016 13:15:38,sabado,13:15:38,4065,Bread,2.0
31/12/2016 13:20:38,sabado,13:20:38,4066,Scandinavian,3.0
31/12/2016 13:23:47,sabado,13:23:47,4067,Coffee,1.5
31/12/2016 13:23:47,sabado,13:23:47,4067,Coffee,1.5
31/12/2016 13:23:47,sabado,13:23:47,4067,Coffee,1.5
31/12/2016 13:23:47,sabado,13:23:47,4067,Sandwich,6.0
31/12/2016 13:29:21,sabado,13:29:21,4068,Tea,1.5
31/12/2016 13:29:21,sabado,13:29:21,4068,Tea,1.5
31/12/2016 13:29:21,sabado,13:29:21,4068,Hot chocolate,2.5
31/12/2016 13:29:21,sabado,13:29:21,4068,Toast,3.7
31/12/2016 13:29:21,sabado,13:29:21,4068,Sandwich,6.0
31/12/2016 13:37:51,sabado,13:37:51,4069,Sandwich,6.0
31/12/2016 13:37:51,sabado,13:37:51,4069,Tea,1.5
31/12/2016 13:49:13,sabado,13:49:13,4070,Farm House,2.0
31/12/2016 13:50:11,sabado,13:50:11,4071,Bread,2.0
31/12/2016 13:59:46,sabado,13:59:46,4072,Coffee,1.5
31/12/2016 13:59:46,sabado,13:59:46,4072,Jammie Dodgers,1.4
31/12/2016 14:01:08,sabado,14:01:08,4073,Coffee,1.5
31/12/2016 14:02:48,sabado,14:02:48,4074,Bread,2.0
31/12/2016 14:10:58,sabado,14:10:58,4075,Farm House,2.0
31/12/2016 14:10:58,sabado,14:10:58,4075,Medialuna,3.0
31/12/2016 14:13:50,sabado,14:13:50,4076,Coffee,1.5
31/12/2016 14:15:41,sabado,14:15:41,4077,Tea,1.5
31/12/2016 14:15:41,sabado,14:15:41,4077,Sandwich,6.0
31/12/2016 14:32:55,sabado,14:32:55,4078,Cookies,1.5
31/12/2016 14:32:55,sabado,14:32:55,4078,Tea,1.5
31/12/2016 14:32:55,sabado,14:32:55,4078,Bread,2.0
31/12/2016 14:40:58,sabado,14:40:58,4079,Coffee,1.5
31/12/2016 14:45:01,sabado,14:45:01,4080,Bread,2.0
31/12/2016 14:46:28,sabado,14:46:28,4081,Coffee,1.5
31/12/2016 14:46:28,sabado,14:46:28,4081,Bread,2.0
31/12/2016 14:48:02,sabado,14:48:02,4082,Tea,1.5
31/12/2016 14:48:02,sabado,14:48:02,4082,Hot chocolate,2.5
31/12/2016 14:48:02,sabado,14:48:02,4082,Sandwich,6.0
31/12/2016 14:58:02,sabado,14:58:02,4083,Tea,1.5
31/12/2016 15:06:58,sabado,15:06:58,4085,Sandwich,6.0
31/12/2016 15:20:16,sabado,15:20:16,4086,Coffee,1.5
31/12/2016 15:20:16,sabado,15:20:16,4086,Bread,2.0
31/12/2016 15:53:59,sabado,15:53:59,4087,Bread,2.0
31/12/2016 15:54:56,sabado,15:54:56,4088,Tea,1.5
31/12/2016 15:54:56,sabado,15:54:56,4088,Coke,1.25
31/12/2016 17:36:21,sabado,17:36:21,4089,Cake,4.0
31/12/2016 17:36:21,sabado,17:36:21,4089,Tea,1.5
01/01/2017 01:21:05,domingo,01:21:05,4090,Bread,2.0
03/01/2017 09:08:01,terca,09:08:01,4094,Coffee,1.5
03/01/2017 09:14:31,terca,09:14:31,4095,Coffee,1.5
03/01/2017 09:14:31,terca,09:14:31,4095,Toast,3.7
03/01/2017 09:17:54,terca,09:17:54,4096,Farm House,2.0
03/01/2017 09:41:16,terca,09:41:16,4097,Bread,2.0
03/01/2017 09:41:16,terca,09:41:16,4097,Bread,2.0
03/01/2017 10:06:06,terca,10:06:06,4098,Coffee,1.5
03/01/2017 10:06:06,terca,10:06:06,4098,Coffee,1.5
03/01/2017 10:10:49,terca,10:10:49,4099,Coffee,1.5
03/01/2017 10:20:28,terca,10:20:28,4100,Coffee,1.5
03/01/2017 10:20:28,terca,10:20:28,4100,Coffee,1.5
03/01/2017 10:20:28,terca,10:20:28,4100,Toast,3.7
03/01/2017 10:25:02,terca,10:25:02,4101,Coffee,1.5
03/01/2017 10:25:02,terca,10:25:02,4101,Coffee,1.5
03/01/2017 10:25:02,terca,10:25:02,4101,Coffee,1.5
03/01/2017 10:28:23,terca,10:28:23,4102,Toast,3.7
03/01/2017 10:28:23,terca,10:28:23,4102,Bread,2.0
03/01/2017 10:29:12,terca,10:29:12,4103,Bread,2.0
03/01/2017 10:33:28,terca,10:33:28,4104,Coffee,1.5
03/01/2017 10:45:21,terca,10:45:21,4105,Coffee,1.5
03/01/2017 10:45:21,terca,10:45:21,4105,Coffee,1.5
03/01/2017 10:45:21,terca,10:45:21,4105,Vegan mincepie,4.8
03/01/2017 10:45:21,terca,10:45:21,4105,Vegan mincepie,4.8
03/01/2017 10:55:00,terca,10:55:00,4106,Bread,2.0
03/01/2017 10:55:47,terca,10:55:47,4107,Coffee,1.5
03/01/2017 10:57:13,terca,10:57:13,4108,Coffee,1.5
03/01/2017 10:57:13,terca,10:57:13,4108,Toast,3.7
03/01/2017 11:02:15,terca,11:02:15,4109,Coffee,1.5
03/01/2017 11:19:36,terca,11:19:36,4110,Cookies,1.5
03/01/2017 11:19:36,terca,11:19:36,4110,Cake,4.0
03/01/2017 11:19:36,terca,11:19:36,4110,Bread,2.0
03/01/2017 11:19:36,terca,11:19:36,4110,Coffee,1.5
03/01/2017 11:41:13,terca,11:41:13,4111,Tea,1.5
03/01/2017 11:41:13,terca,11:41:13,4111,Cake,4.0
03/01/2017 11:49:24,terca,11:49:24,4112,Bread,2.0
03/01/2017 12:08:56,terca,12:08:56,4113,Coffee,1.5
03/01/2017 12:08:56,terca,12:08:56,4113,Hot chocolate,2.5
03/01/2017 12:08:56,terca,12:08:56,4113,Cookies,1.5
03/01/2017 12:10:03,terca,12:10:03,4114,Coffee,1.5
03/01/2017 12:27:50,terca,12:27:50,4115,Cake,4.0
03/01/2017 12:31:27,terca,12:31:27,4116,Bread,2.0
03/01/2017 12:53:59,terca,12:53:59,4117,Juice,3.75
03/01/2017 12:53:59,terca,12:53:59,4117,Coffee,1.5
03/01/2017 12:53:59,terca,12:53:59,4117,Sandwich,6.0
03/01/2017 12:53:59,terca,12:53:59,4117,Sandwich,6.0
03/01/2017 13:11:46,terca,13:11:46,4118,Coffee,1.5
03/01/2017 13:22:25,terca,13:22:25,4119,Bread,2.0
03/01/2017 13:22:25,terca,13:22:25,4119,Coffee,1.5
03/01/2017 13:22:25,terca,13:22:25,4119,Frittata,6.0
03/01/2017 13:22:25,terca,13:22:25,4119,Cookies,1.5
03/01/2017 13:22:25,terca,13:22:25,4119,Mineral water,1.25
03/01/2017 13:28:08,terca,13:28:08,4120,Coffee,1.5
03/01/2017 13:28:08,terca,13:28:08,4120,Muffin,1.75
03/01/2017 13:30:49,terca,13:30:49,4121,Sandwich,6.0
03/01/2017 13:30:49,terca,13:30:49,4121,Coffee,1.5
03/01/2017 13:30:49,terca,13:30:49,4121,Cake,4.0
03/01/2017 13:34:53,terca,13:34:53,4123,Coffee,1.5
03/01/2017 13:42:32,terca,13:42:32,4124,Coffee,1.5
03/01/2017 13:42:32,terca,13:42:32,4124,Coffee,1.5
03/01/2017 13:42:32,terca,13:42:32,4124,Vegan mincepie,4.8
03/01/2017 13:42:32,terca,13:42:32,4124,Cake,4.0
03/01/2017 13:48:01,terca,13:48:01,4125,Cake,4.0
03/01/2017 13:48:01,terca,13:48:01,4125,Cake,4.0
03/01/2017 13:48:01,terca,13:48:01,4125,Coffee,1.5
03/01/2017 13:58:08,terca,13:58:08,4126,Coffee,1.5
03/01/2017 14:01:10,terca,14:01:10,4127,Frittata,6.0
03/01/2017 14:01:10,terca,14:01:10,4127,Coffee,1.5
03/01/2017 14:12:55,terca,14:12:55,4128,Sandwich,6.0
03/01/2017 14:12:55,terca,14:12:55,4128,Cookies,1.5
03/01/2017 14:37:57,terca,14:37:57,4129,Tea,1.5
03/01/2017 14:56:31,terca,14:56:31,4130,Tea,1.5
03/01/2017 15:20:50,terca,15:20:50,4131,Tea,1.5
03/01/2017 15:22:46,terca,15:22:46,4132,Bread,2.0
03/01/2017 15:22:46,terca,15:22:46,4132,Vegan mincepie,4.8
03/01/2017 15:31:52,terca,15:31:52,4133,Muffin,1.75
03/01/2017 15:31:52,terca,15:31:52,4133,Coffee,1.5
03/01/2017 15:31:52,terca,15:31:52,4133,Hot chocolate,2.5
03/01/2017 15:53:33,terca,15:53:33,4134,Bread,2.0
03/01/2017 16:06:43,terca,16:06:43,4135,Hot chocolate,2.5
03/01/2017 16:06:43,terca,16:06:43,4135,Coffee,1.5
03/01/2017 16:06:43,terca,16:06:43,4135,Cake,4.0
03/01/2017 16:16:13,terca,16:16:13,4136,Coffee,1.5
03/01/2017 16:54:10,terca,16:54:10,4138,Hot chocolate,2.5
03/01/2017 16:54:10,terca,16:54:10,4138,Sandwich,6.0
03/01/2017 17:19:42,terca,17:19:42,4139,Cake,4.0
03/01/2017 17:19:42,terca,17:19:42,4139,Muffin,1.75
03/01/2017 17:19:42,terca,17:19:42,4139,Coffee,1.5
04/01/2017 09:23:25,quarta,09:23:25,4140,Coffee,1.5
04/01/2017 09:51:00,quarta,09:51:00,4141,Coffee,1.5
04/01/2017 09:51:00,quarta,09:51:00,4141,Hot chocolate,2.5
04/01/2017 09:51:00,quarta,09:51:00,4141,Medialuna,3.0
04/01/2017 10:14:41,quarta,10:14:41,4142,Medialuna,3.0
04/01/2017 10:14:41,quarta,10:14:41,4142,Cake,4.0
04/01/2017 10:14:41,quarta,10:14:41,4142,Coffee,1.5
04/01/2017 10:14:41,quarta,10:14:41,4142,Coffee,1.5
04/01/2017 10:16:03,quarta,10:16:03,4143,Bread,2.0
04/01/2017 10:17:00,quarta,10:17:00,4144,Coffee,1.5
04/01/2017 10:17:00,quarta,10:17:00,4144,Coffee,1.5
04/01/2017 10:17:00,quarta,10:17:00,4144,Toast,3.7
04/01/2017 10:33:20,quarta,10:33:20,4145,Bread,2.0
04/01/2017 10:56:18,quarta,10:56:18,4146,Coffee,1.5
04/01/2017 10:59:23,quarta,10:59:23,4147,Bread,2.0
04/01/2017 11:13:07,quarta,11:13:07,4148,Coffee,1.5
04/01/2017 11:13:07,quarta,11:13:07,4148,Coffee,1.5
04/01/2017 11:23:45,quarta,11:23:45,4149,Coffee,1.5
04/01/2017 11:23:45,quarta,11:23:45,4149,Bread,2.0
04/01/2017 11:28:36,quarta,11:28:36,4150,Coffee,1.5
04/01/2017 11:38:55,quarta,11:38:55,4151,Coffee,1.5
04/01/2017 11:54:02,quarta,11:54:02,4152,Coffee,1.5
04/01/2017 11:54:02,quarta,11:54:02,4152,Cake,4.0
04/01/2017 11:56:17,quarta,11:56:17,4153,Coffee,1.5
04/01/2017 11:56:17,quarta,11:56:17,4153,Bread,2.0
04/01/2017 12:11:01,quarta,12:11:01,4154,Bread,2.0
04/01/2017 12:11:01,quarta,12:11:01,4154,Cake,4.0
04/01/2017 12:13:39,quarta,12:13:39,4155,Muesli,3.5
04/01/2017 12:13:39,quarta,12:13:39,4155,Cookies,1.5
04/01/2017 12:13:39,quarta,12:13:39,4155,Tea,1.5
04/01/2017 12:13:39,quarta,12:13:39,4155,Coffee,1.5
04/01/2017 12:33:39,quarta,12:33:39,4156,Coke,1.25
04/01/2017 12:33:39,quarta,12:33:39,4156,Pastry,3.0
04/01/2017 12:33:39,quarta,12:33:39,4156,Cake,4.0
04/01/2017 13:01:35,quarta,13:01:35,4157,Sandwich,6.0
04/01/2017 13:01:35,quarta,13:01:35,4157,Sandwich,6.0
04/01/2017 13:01:35,quarta,13:01:35,4157,Coffee,1.5
04/01/2017 13:05:52,quarta,13:05:52,4158,Juice,3.75
04/01/2017 13:31:56,quarta,13:31:56,4159,Coffee,1.5
04/01/2017 13:31:56,quarta,13:31:56,4159,Juice,3.75
04/01/2017 13:31:56,quarta,13:31:56,4159,Tea,1.5
04/01/2017 13:31:56,quarta,13:31:56,4159,Muffin,1.75
04/01/2017 13:31:56,quarta,13:31:56,4159,Sandwich,6.0
04/01/2017 13:47:36,quarta,13:47:36,4160,Medialuna,3.0
04/01/2017 14:11:02,quarta,14:11:02,4161,Pastry,3.0
04/01/2017 14:11:02,quarta,14:11:02,4161,Hot chocolate,2.5
04/01/2017 14:11:02,quarta,14:11:02,4161,Coffee,1.5
04/01/2017 14:11:02,quarta,14:11:02,4161,Bread,2.0
04/01/2017 14:31:43,quarta,14:31:43,4162,Farm House,2.0
04/01/2017 14:31:43,quarta,14:31:43,4162,Tea,1.5
04/01/2017 14:42:12,quarta,14:42:12,4163,Bread,2.0
04/01/2017 14:42:12,quarta,14:42:12,4163,Brownie,3.3
04/01/2017 14:43:08,quarta,14:43:08,4164,Coffee,1.5
04/01/2017 14:43:08,quarta,14:43:08,4164,Brownie,3.3
04/01/2017 14:56:40,quarta,14:56:40,4165,Coffee,1.5
04/01/2017 14:56:40,quarta,14:56:40,4165,Cookies,1.5
04/01/2017 14:57:41,quarta,14:57:41,4166,Coffee,1.5
04/01/2017 14:57:41,quarta,14:57:41,4166,Brownie,3.3
04/01/2017 15:28:04,quarta,15:28:04,4167,Bread,2.0
04/01/2017 15:28:04,quarta,15:28:04,4167,Cookies,1.5
04/01/2017 15:28:45,quarta,15:28:45,4168,Hot chocolate,2.5
04/01/2017 15:44:04,quarta,15:44:04,4169,Hot chocolate,2.5
04/01/2017 15:44:04,quarta,15:44:04,4169,Coffee,1.5
04/01/2017 15:44:04,quarta,15:44:04,4169,Pastry,3.0
04/01/2017 15:56:13,quarta,15:56:13,4170,Bread,2.0
04/01/2017 15:56:13,quarta,15:56:13,4170,Brownie,3.3
04/01/2017 16:35:46,quarta,16:35:46,4171,Coffee,1.5
04/01/2017 16:35:46,quarta,16:35:46,4171,Cake,4.0
04/01/2017 16:36:46,quarta,16:36:46,4172,Brownie,3.3
